gender,height,weight,age,family,rich,curse,can_fly,popular,profession_group,hair_color,clothing_color,eyes_color,skill_color,weapon,equipment,str,int,dex,lux,isWind_Archer
0,140,129,58,0,0,0,0,0,2,2,5,1,4,2,3,5420,163,3616,7508,0
1,192,129,43,0,1,1,1,0,5,6,3,7,5,3,3,3734,2580,9165,4748,0
1,191,121,29,0,0,0,1,0,5,6,4,1,7,4,4,8381,4495,4405,341,1
1,148,47,46,1,0,1,0,1,1,6,3,1,7,5,3,7893,7601,8144,6316,0
1,198,111,59,1,0,0,0,0,1,7,4,2,7,4,4,4448,819,1845,484,1
0,190,102,31,1,0,0,1,1,4,6,6,3,3,1,5,1886,8610,8974,7294,0
0,163,61,55,0,1,1,1,1,3,6,6,7,1,5,1,7278,8656,1453,3535,0
1,142,127,22,0,1,1,1,1,2,3,2,3,7,1,1,491,8306,1099,404,0
0,145,62,49,0,1,1,1,1,3,4,2,4,4,2,3,4025,5743,6396,8257,0
0,178,119,41,0,0,0,0,0,4,1,2,6,6,5,3,7895,3227,3142,4745,0
1,143,57,47,1,0,1,1,0,3,7,7,2,6,2,5,2287,7527,298,3723,0
1,179,71,55,1,1,0,1,1,2,5,7,1,4,1,2,7268,9664,9310,6349,0
1,184,90,13,0,0,0,1,1,2,1,7,4,6,4,5,2012,8106,3853,2556,1
1,159,40,35,0,1,1,1,0,1,5,5,6,2,1,5,1922,6880,6120,1651,0
0,182,45,54,0,1,1,0,0,3,4,7,2,7,5,3,8629,416,715,212,0
1,174,101,33,1,1,1,1,0,1,5,5,1,5,1,2,6314,1916,4068,8762,0
1,149,123,21,0,0,1,1,1,1,3,6,2,7,3,2,856,5046,5350,5651,0
0,180,95,28,0,1,0,0,1,1,6,2,6,7,6,4,4852,3909,4554,7322,0
1,187,45,21,1,1,0,1,1,2,7,4,6,5,5,2,5359,2487,4711,1084,0
1,188,71,39,1,0,1,0,0,1,3,6,4,4,1,4,1518,4621,9864,7278,0
0,152,69,55,1,0,1,0,1,2,2,4,1,2,1,3,1372,4521,6144,6693,0
1,162,101,57,0,0,0,1,0,2,3,1,6,4,1,2,8595,3725,5285,7637,0
1,179,56,34,1,0,0,1,0,4,5,4,6,7,3,1,2727,7004,4902,9696,0
0,142,48,10,0,0,1,1,0,3,4,4,6,7,5,2,5261,2990,9664,7224,0
1,206,123,31,1,0,1,0,0,5,6,1,5,3,1,1,9753,8616,4033,7750,0
0,164,81,59,1,1,1,1,1,5,3,7,1,2,3,3,4902,8326,9876,2935,0
1,157,92,51,1,1,1,0,0,4,6,7,4,3,2,4,2028,7859,2568,6093,0
1,184,114,51,0,1,0,0,0,5,4,4,1,7,1,5,7358,3223,394,7746,0
0,201,86,10,0,0,0,0,0,1,3,5,6,6,1,2,3975,1394,7864,2503,0
1,156,52,51,0,0,0,1,1,2,6,1,5,4,2,5,5513,8357,5235,8456,0
1,161,66,33,0,0,1,0,0,3,2,6,6,5,5,2,4085,5704,6669,3878,0
1,203,123,46,1,1,0,0,1,5,3,3,4,1,6,2,1216,2127,3965,1999,0
0,206,85,24,0,1,0,1,1,5,5,2,4,2,6,5,5154,8799,3841,6680,0
1,162,126,58,1,0,0,0,0,2,2,4,1,2,4,3,4042,2150,8239,3020,1
0,188,99,32,0,0,0,1,0,3,7,6,5,6,2,2,3934,5578,8396,3197,0
0,176,82,12,0,0,1,0,1,1,4,4,1,7,5,3,9549,4495,1850,77,0
0,183,123,33,1,0,1,1,0,5,3,3,1,6,1,3,7178,586,1641,6217,0
1,171,74,42,0,1,0,0,0,4,6,4,6,1,6,3,9524,9044,2168,9110,0
1,203,96,53,0,0,0,1,0,1,5,4,5,3,2,2,4196,7055,2345,5250,0
1,190,114,55,0,0,0,1,0,2,7,6,4,6,2,5,1977,8910,4779,3821,0
0,167,81,40,1,0,1,0,1,3,7,3,3,7,5,3,7460,5531,7844,2549,0
0,167,97,56,0,0,0,1,0,2,1,5,4,6,1,3,8760,8711,8071,2985,0
0,205,115,27,1,0,1,0,1,1,6,2,4,3,6,5,2353,1693,2001,7436,0
0,161,46,14,1,0,1,1,0,1,1,4,7,1,1,5,5673,3620,4448,3974,0
0,173,75,39,0,0,0,0,0,4,3,5,4,5,4,3,319,7067,6904,6378,0
1,147,107,18,1,0,1,0,1,3,6,3,3,5,1,1,5150,6122,6837,8541,0
0,203,62,32,1,0,1,1,1,2,1,3,6,5,2,1,4320,4491,8232,5950,0
0,163,53,33,0,1,1,1,1,5,4,2,5,5,6,3,2323,8077,3992,2615,0
1,177,70,32,0,1,0,1,0,3,5,4,5,5,3,4,914,7575,6418,8618,0
1,155,55,24,0,1,0,0,0,2,7,1,4,4,4,4,3972,8296,5401,9210,1
1,148,68,14,1,1,1,1,1,5,2,7,3,5,2,3,4140,4298,9192,5209,0
0,173,96,54,1,1,1,0,0,4,1,5,7,3,3,1,8102,9135,8603,244,0
1,161,70,39,1,1,1,0,0,3,2,6,1,3,2,1,9571,1163,9138,7766,0
0,162,67,48,0,1,0,1,0,4,1,3,2,4,1,1,4486,8564,1290,5643,0
1,148,114,40,0,1,0,0,1,4,6,7,5,3,3,1,2349,181,2427,7551,0
0,142,116,40,0,0,0,0,0,4,7,4,6,1,1,5,9606,6840,5874,7550,0
0,172,122,59,1,0,1,1,1,3,1,5,4,7,3,3,5418,4562,9513,7829,0
0,191,104,31,1,0,1,1,0,4,3,2,3,6,6,2,8789,6358,3234,4977,0
1,184,67,32,1,1,1,1,1,4,3,2,6,6,1,2,1939,7289,5784,61,0
1,191,66,44,0,0,1,1,0,5,5,4,1,5,2,2,1246,5874,8524,2228,0
1,145,120,11,0,1,0,1,1,4,5,2,2,1,3,1,1362,6549,5901,8818,0
1,196,101,54,0,0,0,0,0,2,1,7,5,2,4,2,3297,5794,2930,4568,1
1,179,42,14,0,0,0,1,1,5,6,3,1,6,2,1,202,3914,6618,1711,0
0,174,112,50,1,0,1,1,0,1,7,2,2,3,1,1,6232,1756,9531,2724,0
0,167,85,20,0,0,0,0,1,5,2,6,3,1,2,1,4664,2465,4106,6337,0
1,191,71,33,0,0,0,0,0,4,7,7,6,2,6,1,9296,5583,2442,462,0
0,189,112,33,0,1,1,1,0,2,7,2,1,7,6,2,9398,1052,8661,5803,0
0,180,114,19,1,0,0,1,0,2,5,5,2,1,6,1,2195,5268,4966,494,0
1,146,91,57,0,0,0,1,0,3,3,6,1,5,6,1,8097,6516,7093,1389,0
1,175,43,27,0,0,0,0,1,1,7,5,7,4,3,4,4978,4935,3690,3732,0
0,174,112,58,1,1,0,1,0,2,5,3,7,4,2,1,5719,7477,9311,3268,0
1,176,59,18,1,1,0,1,0,2,3,6,4,4,5,2,74,5255,5147,1686,0
0,161,47,17,1,1,0,1,1,2,6,7,2,7,2,4,4708,6109,1979,8061,0
1,206,62,45,0,0,1,1,0,3,4,3,5,6,6,1,8064,3727,7845,987,0
1,146,101,54,0,1,1,0,0,3,4,4,7,1,1,1,5950,7109,4899,2335,0
1,204,92,30,0,1,0,0,0,5,3,2,2,2,1,4,4950,4035,7107,8883,0
0,202,64,25,1,0,1,1,0,3,4,7,3,3,3,2,3838,9713,6016,9265,0
0,186,84,43,1,0,0,1,1,4,2,1,6,2,5,4,4685,1966,2938,9819,0
0,181,78,46,0,0,1,1,1,5,5,2,5,7,5,2,492,530,7458,2259,0
0,152,78,52,1,1,1,0,1,2,7,7,2,5,6,1,2954,6664,1950,3322,0
0,161,114,18,1,0,1,0,0,2,5,5,6,1,2,4,4972,5472,6284,1169,0
0,159,72,26,0,1,1,1,1,5,3,3,1,6,4,1,3912,9667,8283,2843,0
0,148,118,11,0,1,0,0,0,1,6,3,3,3,4,3,4851,2262,4371,251,0
1,198,85,23,1,0,0,1,0,3,1,5,7,7,4,2,6027,1688,3933,7789,1
0,149,124,54,0,0,1,0,0,4,1,3,3,6,5,3,6637,4883,5201,157,0
0,154,79,35,1,0,0,1,0,4,4,6,5,6,3,1,6328,9982,4548,3191,0
1,170,105,43,1,1,0,1,1,3,4,2,6,4,4,4,3577,7546,4957,7539,1
1,177,77,36,1,1,1,0,0,5,1,6,2,7,6,5,1395,726,1779,4128,0
0,191,116,47,1,1,1,0,0,1,6,6,1,2,6,4,1934,5853,3798,8788,0
0,198,112,55,0,1,1,0,0,2,2,3,2,3,1,5,990,6701,4941,9159,0
0,148,116,45,0,0,1,0,1,3,2,5,7,6,1,2,8073,158,2898,3140,0
1,147,114,40,1,0,0,0,1,1,6,5,7,7,1,1,9877,113,7666,3940,0
1,205,71,30,0,1,0,0,0,2,5,3,2,7,3,3,6001,7059,1669,7842,0
0,164,50,20,1,0,1,0,0,2,6,2,4,1,6,1,6717,2664,4904,9540,0
1,179,55,22,1,0,0,0,1,4,3,7,3,2,2,1,7018,1790,4479,4312,0
1,153,114,44,0,0,1,1,1,1,2,6,1,4,4,3,5603,4091,9075,6098,1
1,205,44,13,0,1,1,0,0,4,3,5,6,6,4,3,2755,5156,2057,4465,1
1,145,108,38,1,1,1,0,0,4,7,4,7,3,3,3,1710,7616,2893,2544,0
1,158,118,29,1,0,0,1,1,3,1,7,2,7,1,4,2592,3390,7718,3867,0
1,186,97,51,0,0,1,1,1,3,6,7,2,1,6,5,7126,6502,3488,2606,0
0,200,73,36,0,0,1,1,0,2,4,4,3,7,5,1,8437,4720,6184,8612,0
0,187,84,45,0,0,1,0,1,4,1,5,2,4,5,3,9884,3530,4358,5732,0
1,200,82,52,1,0,0,0,1,2,1,6,3,4,4,1,79,7127,3410,1765,1
1,149,71,32,1,0,1,0,0,3,1,5,4,6,6,2,1832,3885,2974,7857,0
1,200,48,21,0,0,1,0,1,4,3,2,5,7,4,2,2510,6850,7206,6104,1
1,145,82,47,0,1,1,0,1,2,1,4,4,1,5,1,6490,7534,9847,7887,0
1,199,111,20,1,0,1,1,0,5,2,6,7,5,3,1,3695,6289,1980,1676,0
1,183,40,49,0,0,1,1,1,1,2,5,2,3,3,1,4899,8415,7009,2876,0
0,167,94,21,0,0,1,1,1,3,7,4,2,3,2,5,1355,459,116,6048,0
0,186,123,14,0,1,1,1,0,4,7,1,2,7,3,2,1873,1320,9982,7594,0
1,146,77,13,1,0,1,0,1,3,3,6,1,2,2,5,3043,3143,7977,805,0
1,187,70,31,1,1,1,1,1,1,6,1,3,7,6,4,4864,9879,3212,2373,0
1,154,88,26,0,0,0,1,1,5,3,3,4,4,1,4,6557,5884,4156,4127,0
1,163,121,27,0,1,1,0,1,1,7,3,4,1,5,1,9258,1947,9855,8171,0
1,143,65,17,1,1,0,0,1,3,4,3,2,5,1,5,8209,1740,9451,5639,0
0,148,90,39,1,0,1,0,0,2,5,2,6,2,5,1,9896,6302,7472,1909,0
0,197,123,32,1,0,1,0,1,4,5,2,7,3,5,5,4368,2986,7747,5070,0
1,198,95,24,1,1,0,1,1,3,3,7,5,4,5,2,9784,4754,478,5411,0
1,146,93,40,0,0,1,1,1,4,6,1,4,1,4,5,7393,2457,5686,9824,1
1,208,63,44,0,1,0,0,1,3,7,6,5,5,2,3,1280,4146,7543,2986,0
0,143,83,50,1,1,0,1,0,4,3,5,3,2,6,5,6396,3821,9809,3237,0
0,176,92,37,0,0,1,0,1,3,6,1,5,5,1,1,4588,737,6870,8490,0
0,168,54,34,1,0,1,1,1,2,5,6,5,4,1,5,8352,3354,1098,5960,0
0,161,46,48,0,0,0,0,0,4,4,7,7,3,4,1,5235,7847,6408,5867,0
1,170,79,34,1,1,0,1,0,3,4,1,1,5,3,3,2539,7077,3584,2357,0
0,204,55,56,0,0,0,1,1,3,3,6,7,1,3,4,6517,308,4583,2391,0
0,187,102,21,0,0,0,1,0,3,7,2,6,5,2,3,9543,3726,8985,4955,0
0,162,52,22,0,0,1,0,0,2,5,6,3,2,2,2,4664,7295,2871,9901,0
0,178,73,18,0,0,1,0,1,3,2,3,1,4,2,4,9753,9477,2403,7037,0
1,158,78,27,1,0,1,1,1,2,2,6,1,1,2,1,4577,1374,8115,5308,0
1,142,117,13,0,0,0,1,0,2,3,5,5,5,1,5,6824,377,2891,9776,0
1,157,72,41,0,0,1,1,0,1,5,1,6,6,3,1,8441,549,5080,8491,0
1,190,75,24,1,1,0,1,0,2,2,1,5,2,2,4,2079,2630,5036,8629,0
1,165,47,25,1,1,0,0,1,2,1,4,2,7,2,5,531,7106,9052,8932,0
1,176,85,22,1,1,1,1,0,5,7,5,6,7,2,1,2724,3518,7177,3749,0
1,175,89,29,1,0,1,1,0,2,4,3,3,3,2,3,4720,3172,6097,1502,0
1,183,51,28,0,0,0,1,0,4,1,6,2,7,1,5,9371,3648,4293,5474,0
1,144,52,22,0,1,1,1,1,5,4,4,7,3,5,3,5591,1807,4131,2105,0
1,187,52,42,0,1,1,0,1,1,1,1,1,6,5,5,7645,6052,354,8779,0
0,144,68,16,1,1,0,0,1,5,2,5,4,3,2,4,3873,8530,8943,3958,0
1,169,117,20,1,0,1,1,1,2,7,5,3,2,6,1,3744,3676,9971,9184,0
0,165,100,50,0,0,1,0,1,3,3,3,5,6,5,3,373,1697,6430,8894,0
1,180,52,21,0,0,0,0,0,1,2,7,4,6,1,1,6274,7059,2303,3653,0
1,143,76,36,1,1,0,0,0,1,6,5,4,3,4,5,9430,6036,7905,4059,1
0,187,88,30,1,0,0,0,1,1,4,1,3,3,2,4,8000,4626,7103,315,0
1,165,105,35,0,0,1,0,0,5,6,5,6,6,3,5,86,1994,6339,5494,0
0,176,91,54,0,1,1,1,1,3,3,7,2,7,4,5,3673,2041,2009,5159,0
1,186,99,45,1,1,1,0,0,1,6,4,6,2,6,5,2462,3367,3278,9360,0
0,165,87,25,1,1,0,0,1,1,5,1,5,4,1,1,8123,395,5291,6248,0
0,178,94,36,0,1,0,1,0,4,6,1,7,2,4,1,7566,9982,3643,9604,0
1,157,79,28,0,0,0,0,1,3,2,5,1,4,2,3,1564,9310,6687,5391,0
1,200,94,29,0,0,0,1,1,1,4,4,4,7,6,2,5350,1733,800,7921,0
0,144,87,17,0,1,1,1,1,1,7,2,1,2,5,4,8461,6780,3731,6849,0
1,153,56,38,1,0,0,1,1,2,5,7,1,5,6,5,4687,8740,7056,5156,0
0,186,97,32,1,1,0,0,1,1,2,4,4,2,5,2,1598,2332,628,1032,0
0,196,108,29,1,0,1,0,1,3,7,3,4,5,6,2,705,2659,9772,2251,0
1,145,43,13,1,0,1,1,1,1,5,7,2,6,3,1,35,3857,9842,3893,0
1,162,110,10,0,0,0,1,1,5,4,5,5,2,1,4,928,8944,9653,3001,0
0,172,124,23,1,0,0,0,1,2,4,4,4,1,2,4,6923,547,9028,5475,0
1,158,117,32,1,0,0,1,0,4,3,6,3,4,6,3,4359,7295,9921,493,0
1,144,61,17,1,1,0,0,0,2,6,3,6,7,1,5,3306,2088,6748,266,0
1,155,111,54,1,1,0,1,1,2,4,2,6,1,3,5,998,9522,3751,3891,0
1,147,72,43,1,1,0,0,1,2,5,7,1,6,4,2,4891,2842,412,611,1
0,148,43,27,1,0,0,1,0,3,1,3,4,7,6,5,5961,9075,4231,7854,0
1,180,84,32,1,1,0,0,1,2,5,5,7,6,6,3,6192,9334,830,8683,0
0,158,57,18,1,1,1,0,1,3,5,4,6,1,2,3,9979,1284,1182,1301,0
0,177,78,59,1,1,0,0,1,2,6,1,5,5,5,1,1607,2091,4371,1791,0
0,200,57,25,1,1,0,0,0,3,7,7,6,5,5,4,3706,3944,6671,6130,0
1,181,81,35,1,1,0,1,1,3,3,3,2,6,1,3,7060,7884,4433,977,0
0,162,110,44,0,0,0,1,1,5,6,7,4,2,1,5,9050,2388,8910,5936,0
0,183,106,51,1,0,0,0,1,4,2,7,5,7,2,1,8230,2565,1210,2744,0
0,153,77,39,0,1,1,0,1,5,4,2,4,3,4,2,2713,5168,7159,2050,0
1,191,54,21,1,1,0,1,1,3,5,3,1,5,5,4,6177,9243,4547,1456,0
1,201,72,43,0,1,1,1,0,3,5,7,5,4,4,4,684,2168,6757,4125,1
0,196,120,23,0,1,1,1,0,3,6,6,4,1,5,2,2788,9050,117,5067,0
1,166,114,26,1,1,0,0,1,3,2,5,5,5,2,2,9171,4746,1225,3911,0
1,186,86,46,1,0,1,1,0,5,1,5,1,2,3,2,6741,6641,4315,8969,0
1,149,121,14,1,1,1,1,0,3,1,3,4,1,1,3,4692,2855,6049,6691,0
1,198,44,39,1,1,0,0,0,4,7,2,3,7,4,2,1044,3488,7586,9163,1
0,181,49,38,0,0,1,0,0,1,1,7,5,1,4,1,742,2758,8423,4826,0
0,153,41,41,0,0,0,0,1,2,4,6,1,1,2,5,4368,9200,7098,4856,0
1,203,122,36,0,0,0,1,0,5,6,6,2,3,1,3,6827,168,7806,3068,0
1,173,48,18,0,1,0,0,1,2,4,7,3,7,6,2,1170,4864,7887,3336,0
1,205,68,29,1,0,0,0,1,2,6,1,6,5,4,3,3854,3863,295,5306,1
1,159,101,46,1,1,1,0,1,5,2,7,6,3,1,3,3933,5805,192,3030,0
0,177,59,32,0,1,1,0,0,1,5,4,6,6,6,1,4820,5570,2119,7169,0
0,198,129,21,0,0,1,1,1,1,3,2,5,1,1,4,9326,7788,3360,1674,0
1,186,51,12,0,0,0,0,1,3,6,3,3,1,6,2,9648,1975,986,1278,0
0,171,127,43,1,1,0,0,1,4,4,5,2,5,3,3,5685,4114,1164,5507,0
1,158,72,21,1,0,0,0,1,4,4,3,5,2,2,4,6545,5517,5148,6542,0
1,199,52,31,0,0,0,1,1,4,6,6,2,6,1,5,9863,713,3252,5737,0
1,186,54,43,0,1,1,0,0,4,4,1,5,2,3,2,7033,737,6584,1256,0
0,149,87,30,1,1,0,1,0,3,5,5,7,6,4,3,4790,8342,1480,3204,0
1,143,72,18,0,1,0,1,0,5,5,3,3,5,2,5,5770,3487,4209,9941,0
1,197,59,39,0,1,0,0,0,5,7,4,3,4,2,2,1545,2406,4823,794,0
0,169,55,26,0,0,1,1,1,1,1,4,3,6,3,2,1933,5367,2970,3802,0
1,168,45,46,0,0,1,0,0,5,3,3,7,3,4,5,2085,178,8342,3720,1
1,151,47,14,1,1,0,1,1,3,5,6,1,4,1,1,9348,9322,5524,195,0
1,140,53,28,1,0,0,1,1,3,7,3,2,3,2,4,6356,666,4532,181,0
1,146,129,12,0,1,1,1,1,1,7,6,4,5,5,2,3998,4683,4169,482,0
1,173,74,20,1,0,0,0,1,1,3,6,1,4,2,1,3894,9194,7023,9786,0
1,174,41,35,1,1,0,1,0,1,4,7,1,2,1,5,9195,2467,8839,6884,0
1,166,72,54,0,0,1,1,1,4,2,5,4,5,3,1,527,8013,9649,1997,0
0,204,72,52,0,0,0,1,1,3,7,5,7,6,1,5,3901,5232,4483,2658,0
0,165,105,44,0,0,0,1,0,1,1,7,4,6,2,4,9328,8299,2436,105,0
1,208,73,14,0,0,1,0,1,3,5,1,2,7,6,3,9829,2759,9036,4872,0
1,190,125,21,1,1,1,1,0,2,1,1,6,3,3,1,7472,9613,7596,1702,0
1,146,49,41,1,0,0,1,1,1,4,5,6,1,3,4,4279,6801,4565,3316,0
1,181,69,47,0,0,1,1,0,1,7,5,2,2,4,1,5952,6951,1770,6834,1
0,163,65,52,0,1,0,0,1,4,4,2,7,7,1,2,7583,8394,797,4146,0
1,155,98,43,1,1,1,1,0,2,1,3,6,7,1,4,840,2342,5398,222,0
1,147,42,28,1,1,0,1,0,3,6,5,2,1,1,3,1664,4120,3028,1855,0
0,152,69,48,1,0,0,0,1,3,5,5,7,2,5,2,6624,9915,4584,2545,0
1,151,96,16,0,0,1,0,0,5,6,6,7,4,6,2,1722,6278,3515,9193,0
1,194,76,33,1,1,1,1,1,3,6,7,7,1,5,5,9076,801,5054,3545,0
1,190,109,44,1,0,1,1,1,1,6,6,2,4,4,3,2332,6748,8814,3964,1
0,178,58,29,0,1,1,1,1,1,1,4,5,5,3,5,6729,1020,9996,4928,0
1,142,116,27,0,0,1,1,1,5,7,3,1,4,5,4,7955,5669,7637,9540,0
0,190,97,17,1,1,0,1,0,2,3,1,4,4,6,2,6564,6729,1764,723,0
0,152,77,13,0,0,0,1,1,2,1,1,4,4,4,3,4582,8666,7076,3115,0
0,171,121,54,1,0,1,0,1,2,1,7,2,1,3,1,4943,451,8021,149,0
1,174,60,40,0,0,0,0,1,5,6,7,6,3,1,4,206,5616,4714,8275,0
1,208,90,20,0,1,0,1,0,2,6,5,3,4,3,3,52,1624,1760,2379,0
1,143,75,23,1,0,1,1,0,3,4,7,6,7,3,4,7500,928,7857,7457,0
0,170,68,16,1,0,1,1,0,4,3,7,4,1,1,3,3529,9412,8561,3280,0
0,155,128,38,1,0,1,0,0,2,2,7,1,4,6,3,1109,9972,375,4680,0
1,186,91,12,1,1,1,1,1,5,3,5,6,5,5,3,2407,8915,6603,1646,0
0,206,77,50,0,1,0,0,0,3,7,7,6,3,2,2,9941,9611,1789,8277,0
0,179,108,10,0,1,1,0,0,4,4,3,7,6,1,2,9686,8952,4909,99,0
1,182,64,37,0,1,0,1,0,5,5,4,5,3,1,3,5753,7904,6430,931,0
1,162,69,54,0,1,1,1,0,2,7,2,5,4,2,3,1349,250,4045,3030,0
1,156,121,51,1,1,0,1,1,1,5,1,5,6,4,2,5551,4013,8307,1648,1
0,175,102,23,0,1,0,1,0,1,4,3,7,7,6,1,9785,7450,8514,4384,0
0,145,86,58,1,0,1,0,1,3,4,1,7,6,2,5,1631,6094,5525,2129,0
0,207,58,51,0,0,1,0,1,1,4,5,7,5,4,1,8354,905,1362,7626,0
0,202,43,53,1,1,1,1,1,3,3,3,2,1,6,3,5203,3490,4012,8968,0
1,205,87,13,0,1,0,0,0,5,4,3,1,3,1,5,211,3199,8081,75,0
0,140,42,36,1,1,1,1,1,1,6,6,4,1,6,5,8599,1369,5337,7596,0
0,187,115,54,0,1,1,0,1,2,6,6,5,1,4,1,8671,8264,4392,9620,0
1,165,114,53,0,1,1,1,1,5,5,7,3,5,2,1,2728,5787,3081,5734,0
0,169,99,24,0,0,1,0,0,4,2,4,1,6,4,1,8011,9021,5081,2227,0
0,174,48,11,0,1,0,0,0,3,4,3,3,6,1,4,3980,4331,6074,5032,0
0,189,84,25,0,1,0,1,1,2,2,4,5,5,3,2,3447,6077,5932,3780,0
1,179,98,21,1,0,0,0,1,1,7,7,2,2,1,2,5771,4865,463,7318,0
1,170,71,10,1,1,1,0,1,4,4,2,1,2,2,1,7497,1840,1255,7414,0
1,194,124,38,0,0,1,1,1,3,4,2,3,2,5,5,463,9315,484,5678,0
1,147,113,29,1,1,1,1,1,2,4,2,3,4,4,5,4151,1003,785,8623,1
1,174,100,40,0,1,0,0,0,1,5,3,6,3,6,2,9547,4290,9415,8088,0
0,206,64,49,1,0,0,0,1,5,3,2,7,7,5,4,7580,3630,1910,7734,0
0,196,118,16,1,0,1,0,0,5,5,3,4,2,4,4,132,8349,2901,4135,0
0,154,75,15,0,1,1,0,0,3,1,3,4,2,1,3,201,7700,4335,4596,0
0,164,70,23,1,0,0,1,0,4,2,3,4,1,5,1,4077,3628,9404,1855,0
0,209,122,47,1,1,0,1,1,1,2,7,6,4,1,3,3728,1006,2216,2145,0
0,177,53,15,1,0,0,0,1,5,7,6,1,3,4,5,7705,6238,1882,5543,0
1,169,80,10,1,0,1,0,1,2,3,5,1,1,1,4,5575,8973,9231,126,0
0,179,82,18,0,1,1,0,1,5,7,2,7,3,3,5,5969,8949,2773,4436,0
0,181,71,57,1,1,0,1,0,1,5,3,4,4,4,1,8608,1387,2153,6942,0
0,188,67,15,0,0,1,1,1,4,1,5,7,3,1,5,496,7771,8258,9626,0
0,146,106,31,0,1,0,0,1,4,5,4,5,2,4,1,6178,3190,9005,9128,0
1,183,79,14,1,0,1,1,1,1,7,7,4,6,1,2,3244,5249,2746,419,0
0,169,124,33,1,1,1,0,1,3,7,3,1,6,2,1,4857,1087,6878,4139,0
0,177,77,43,0,1,1,0,1,5,5,5,5,5,3,3,5422,9365,7622,1042,0
0,140,56,15,1,1,1,1,0,3,2,4,5,5,6,1,3324,5895,26,2228,0
1,167,126,50,1,1,1,1,0,1,6,7,3,7,3,4,9833,2010,3018,4280,0
0,163,118,51,1,1,0,0,1,3,5,5,4,3,6,3,9009,8327,7168,8682,0
1,152,57,21,1,0,0,0,1,3,1,7,1,1,1,4,4239,1784,4296,4546,0
0,203,120,14,0,1,1,1,1,2,2,4,5,7,5,1,3987,8516,852,7200,0
0,183,50,40,1,1,1,1,0,4,3,6,4,1,5,1,2642,2174,554,6885,0
0,170,79,20,1,1,0,1,0,2,1,3,2,5,3,3,7534,5038,2633,8742,0
0,160,45,49,0,1,1,1,1,5,6,3,6,7,6,2,3937,1048,1416,5136,0
1,159,109,47,0,0,1,0,1,4,5,6,1,7,2,1,1479,8905,9622,1465,0
1,167,69,37,1,0,1,1,1,2,2,2,1,6,1,5,8154,4041,945,3138,0
0,142,125,18,1,0,1,1,0,5,5,7,1,5,1,5,3347,5129,9085,974,0
1,185,124,32,1,1,0,0,0,1,6,2,5,1,1,1,3833,2708,944,3520,0
0,198,77,33,0,0,0,0,1,3,3,2,7,6,5,4,9189,9595,305,7923,0
0,140,115,21,0,1,1,1,1,5,2,3,1,2,6,4,5075,7350,8173,5647,0
1,141,93,51,0,1,1,1,1,1,1,3,6,5,1,5,9011,8505,3108,7925,0
0,208,48,48,1,1,1,1,1,5,4,1,5,1,5,4,7379,2695,6904,5190,0
0,191,53,42,1,1,0,0,1,5,3,1,7,1,3,4,1586,4240,510,4200,0
1,148,124,47,1,0,1,0,1,4,1,5,1,1,5,3,4285,5304,6516,7715,0
0,154,71,41,0,0,1,0,0,4,1,7,7,7,5,2,7941,419,9282,5054,0
0,174,76,40,1,1,1,1,1,5,7,2,1,2,6,2,6733,7276,8217,9474,0
0,190,111,30,0,1,0,0,0,3,7,5,3,7,1,5,1128,3555,3206,2019,0
0,207,54,55,1,1,1,0,1,1,4,3,4,2,1,1,7753,7517,7930,8579,0
0,198,62,36,0,1,0,0,0,2,2,4,2,7,6,4,8525,9111,6976,1099,0
0,159,85,27,0,1,0,1,0,3,4,6,4,7,1,2,7220,4088,3878,8424,0
0,158,58,23,1,0,0,0,1,2,5,7,6,2,6,2,4738,9157,2011,6205,0
0,175,90,57,1,0,1,0,0,4,3,5,5,7,5,3,853,9249,7041,7725,0
0,185,84,18,0,1,0,1,1,2,2,4,3,3,5,5,6438,2785,9902,2407,0
0,200,80,14,1,0,0,1,1,4,4,6,5,1,5,1,7151,3131,2758,8399,0
0,172,43,33,1,0,1,0,1,3,7,1,5,7,4,3,9606,8864,2871,5537,0
1,147,116,25,0,0,1,0,1,3,2,5,3,3,5,4,7861,1718,6016,6946,0
0,193,46,16,0,0,0,1,1,2,7,2,6,6,4,5,1573,9254,5051,1023,0
1,151,61,42,0,1,1,1,0,4,6,6,5,5,2,5,1488,3850,6693,5428,0
1,209,47,27,1,1,0,0,1,5,7,7,6,4,3,4,5294,4125,6673,9301,0
0,167,101,28,1,0,0,0,0,4,3,6,4,6,4,5,249,6869,116,3390,0
0,184,99,39,1,1,0,0,1,1,6,2,6,5,5,1,186,5358,3354,4194,0
0,187,71,49,0,1,1,1,1,3,2,7,4,7,2,5,8351,7100,7596,2989,0
1,140,57,13,1,1,1,0,0,2,6,4,7,1,3,4,7442,9088,8470,8524,0
0,205,126,23,1,0,1,0,1,1,6,2,3,2,4,2,566,2876,3194,4481,0
0,175,115,30,1,0,0,1,1,4,3,6,5,7,1,5,292,5983,1163,5244,0
0,162,129,16,1,1,1,0,0,2,4,5,4,2,1,4,6928,1452,2429,7816,0
1,198,54,12,0,0,1,1,0,3,3,2,3,2,1,5,483,5772,8653,9794,0
0,197,100,15,1,1,1,0,1,1,7,4,5,1,1,1,1175,6209,8118,8863,0
1,164,43,28,0,1,1,0,1,5,2,2,4,6,6,5,9085,7780,4535,850,0
